,AA3,AO1,AO2,AOA2,GBM16,GBM22,GBM23,GBM26,GBM27,GBM29,GBM30,GS2,JPA2,JPA3,LGG1,O2,sGBM1
ATP6V1C1,1.47010985147675,1.61303730637243,0.196978563203032,1.90396385140942,0.470394786718738,0.641503852840074,0.94663617932325,1.54887980315471,0.0155616238012191,1.02983065088439,0.278551979463249,-0.0154707552035526,0.660097411122282,0.575676995307695,1.78568943566216,1.38651833818431,0.77252413232201
PSD3,-0.648890148523253,-0.225962693627569,-1.28602143679697,-0.969036148590578,-0.943605213281262,-1.88049614715993,-1.74336382067675,-1.49312019684529,-1.43843837619878,-1.79316934911561,-2.36744802053675,-1.81247075520355,-1.58290258887772,-1.61632300469231,0.64268943566216,-0.152481661815686,0.16352413232201
RUNX1,-0.701890148523253,-1.47496269362757,-1.43402143679697,-1.13303614859058,1.24239478671874,0.311503852840074,-0.71636382067675,-0.338120196845291,0.582561623801219,0.439830650884386,0.106551979463249,0.465529244796447,-0.465902588877718,0.207676995307695,-0.84331056433784,-0.327481661815686,0.0675241323220098
LHFPL2,1.33310985147675,-0.169962693627569,0.880978563203032,1.47596385140942,0.394394786718738,1.32050385284007,1.36063617932325,1.08387980315471,1.39256162380122,0.439830650884386,2.20055197946325,1.86052924479645,2.67009741112228,2.47867699530769,1.10768943566216,0.950518338184314,0.76752413232201
C9orf48,1.25410985147675,0.13103730637243,0.176978563203032,-0.350036148590578,-1.44760521328126,-0.793496147159926,0.28263617932325,-0.0581201968452906,-0.981438376198781,-0.555169349115614,-0.527448020536751,-0.704470755203553,-0.454902588877718,-0.183323004692305,0.76868943566216,0.573518338184314,0.23652413232201
CA12,-3.65089014852325,-0.25296269362757,-1.10502143679697,-2.53203614859058,1.04539478671874,1.43550385284007,-1.34936382067675,0.544879803154709,1.41456162380122,0.105230650884386,1.36655197946325,0.254529244796447,-1.21490258887772,-1.40532300469231,-0.86331056433784,-1.62148166181569,2.45652413232201
EDNRB,4.03760985147675,2.25703730637243,3.07147856320303,4.19746385140942,3.06339478671874,-0.0339961471599262,0.57013617932325,-1.19612019684529,-0.682438376198781,1.55633065088439,0.231051979463249,0.573529244796448,0.0455974111222824,0.851176995307695,2.09618943566216,2.68501833818431,-0.23497586767799
PPP3CA,-0.0798901485232527,0.71503730637243,0.0989785632030316,1.43296385140942,0.00239478671873776,-0.820496147159926,-0.26236382067675,-0.285120196845291,-0.249438376198781,-0.932169349115614,-2.01444802053675,-0.968470755203553,-0.219902588877718,0.0076769953076948,1.34168943566216,0.652518338184314,-0.19247586767799
LGALS3,-0.631890148523253,-2.09896269362757,-2.43902143679697,-2.23003614859058,0.0343947867187378,0.287503852840074,-1.76536382067675,0.141879803154709,0.247561623801219,-0.773169349115614,-1.51844802053675,-0.728470755203553,0.112097411122282,-0.392323004692305,-1.93531056433784,-2.69148166181569,-1.86347586767799
STEAP3,-0.0198901485232528,-2.22996269362757,-1.29702143679697,0.162963851409423,0.946394786718738,-0.0204961471599262,-0.44536382067675,0.0768798031547093,1.47856162380122,-1.29316934911561,-0.419448020536751,0.433529244796447,-0.556902588877718,0.748676995307695,-0.35731056433784,-1.55948166181569,-0.18547586767799
IGFBP3,-3.01689014852325,-3.88396269362757,-3.26902143679697,-5.33903614859058,-0.686605213281262,-0.0944961471599262,-3.11536382067675,-2.46112019684529,-0.904438376198781,-2.04816934911561,-1.80344802053675,-2.38047075520355,-2.27490258887772,-1.58532300469231,-4.04331056433784,-3.52348166181569,-2.58047586767799
KLRC3,-1.52989014852325,-0.41196269362757,2.31297856320303,-0.934036148590577,-1.03960521328126,-0.803496147159926,0.0456361793232502,-2.88812019684529,-2.59343837619878,-1.24216934911561,-2.44744802053675,-1.54847075520355,-1.31690258887772,-1.43132300469231,1.09668943566216,4.24451833818431,1.87152413232201
KLRC2,-4.15789014852325,-0.54296269362757,2.61697856320303,-1.93503614859058,-2.63360521328126,-1.74349614715993,0.19063617932325,-4.09812019684529,-4.13143837619878,-3.33516934911561,-2.94244802053675,-2.76747075520355,-2.05090258887772,-1.93632300469231,0.58468943566216,4.09151833818431,2.33852413232201
KLRC1,-4.43089014852325,-0.72396269362757,2.36997856320303,-1.96503614859058,-3.20360521328126,-1.01649614715993,-0.11136382067675,-3.87312019684529,-2.74643837619878,-3.22416934911561,-3.54544802053675,-2.68847075520355,-2.01990258887772,-1.97532300469231,0.49168943566216,4.19151833818431,2.13352413232201
NPL,1.91310985147675,0.80003730637243,0.359978563203032,2.72896385140942,2.25139478671874,3.11350385284007,2.52063617932325,1.93987980315471,2.66456162380122,1.89983065088439,3.12455197946325,3.08352924479645,1.98009741112228,2.36967699530769,1.31868943566216,1.66751833818431,0.74452413232201
ARPP.19,1.12610985147675,1.51203730637243,0.846978563203032,1.65296385140942,0.388394786718738,0.102503852840074,1.39963617932325,1.09387980315471,-0.098438376198781,1.01783065088439,-0.0857480205367508,-0.0854707552035526,0.123097411122282,0.533676995307695,1.59768943566216,1.19651833818431,0.42952413232201
PDE2A,0.0751098514767472,1.42703730637243,0.534978563203032,0.144963851409423,-0.794605213281262,0.541503852840074,1.28263617932325,1.60787980315471,-0.790438376198781,1.00783065088439,-0.93844802053675,-0.199470755203553,-1.10790258887772,-0.239323004692305,1.99468943566216,2.24151833818431,-0.25547586767799
COL4A2,1.49610985147675,1.78103730637243,1.47197856320303,-1.89803614859058,2.60139478671874,1.91750385284007,1.14363617932325,1.12187980315471,2.39056162380122,1.90783065088439,1.07855197946325,2.26752924479645,-0.278902588877718,0.461676995307695,-0.63331056433784,-0.374481661815686,1.48352413232201
TIMP3,2.55410985147675,0.414037306372431,3.12497856320303,1.64696385140942,0.611394786718738,1.18750385284007,1.26663617932325,0.77787980315471,0.99956162380122,0.229830650884386,-0.81644802053675,1.46352924479645,0.854097411122283,1.43867699530769,1.72968943566216,2.56451833818431,0.0915241323220098
PLAUR,-1.58689014852325,-1.71796269362757,-1.68502143679697,-1.47903614859058,-0.176605213281262,-0.215496147159926,-1.46036382067675,-1.21612019684529,0.571561623801219,-0.426169349115614,2.67355197946325,-0.582470755203553,-0.957902588877718,-1.57332300469231,-2.52831056433784,-2.21348166181569,-0.21347586767799
PNCK,0.911109851476747,1.55103730637243,0.888978563203032,1.68596385140942,0.355394786718738,0.289503852840074,0.91763617932325,0.72887980315471,0.269561623801219,0.940830650884386,-0.606448020536751,0.115529244796447,0.198097411122282,-0.0183230046923052,1.89768943566216,1.71851833818431,1.26152413232201
WDR7,1.33410985147675,2.35603730637243,1.41297856320303,1.96996385140942,0.439394786718738,0.886503852840074,1.50663617932325,1.27787980315471,0.321561623801219,1.27483065088439,-0.0374480205367508,0.605529244796447,1.00409741112228,1.23367699530769,1.88468943566216,1.28051833818431,0.65652413232201
X37864,3.90410985147675,3.27503730637243,3.96097856320303,4.36196385140942,1.26739478671874,1.77150385284007,3.55363617932325,3.23987980315471,1.30756162380122,2.94083065088439,0.205551979463249,1.56652924479645,1.13109741112228,3.02267699530769,4.07268943566216,3.46851833818431,3.49252413232201
NNMT,-1.90989014852325,-3.33396269362757,-1.90302143679697,-2.99403614859058,-1.81560521328126,-0.785496147159926,-1.50136382067675,-2.82512019684529,0.0525616238012191,-2.13216934911561,0.405551979463249,1.92952924479645,-2.06290258887772,-1.25732300469231,-3.59131056433784,-1.22448166181569,-1.27247586767799
TBC1D7,1.94610985147675,2.09903730637243,1.63497856320303,1.09796385140942,0.0433947867187378,0.584503852840074,1.73763617932325,1.94387980315471,-0.263438376198781,0.877830650884386,1.45155197946325,0.229529244796447,0.429097411122282,1.37667699530769,1.61468943566216,1.69151833818431,0.60352413232201
MRC2,0.0181098514767473,-0.25596269362757,0.639978563203032,0.188963851409423,1.66539478671874,-0.0774961471599262,0.0556361793232502,1.07987980315471,2.50056162380122,0.682830650884386,-0.163448020536751,0.405529244796447,0.482097411122282,1.09767699530769,-0.37631056433784,-1.06648166181569,-0.58147586767799
ABCA5,-2.36689014852325,0.65903730637243,1.01597856320303,-0.935036148590577,-0.594605213281262,0.784503852840074,-1.70636382067675,0.309879803154709,1.59856162380122,0.00283065088438617,0.582551979463249,2.56952924479645,-1.35190258887772,-2.34232300469231,-2.71731056433784,-2.61048166181569,0.0465241323220098
TCF7L1,1.24910985147675,1.88403730637243,1.35697856320303,0.553963851409423,0.546394786718738,-1.15249614715993,-0.10936382067675,-0.0481201968452907,-1.12043837619878,-1.10016934911561,-1.19544802053675,-0.983470755203553,-0.714902588877718,-0.864323004692305,-0.12431056433784,1.48651833818431,0.35652413232201
CD58,-0.515890148523253,-1.37496269362757,-1.03002143679697,-0.554036148590577,0.190394786718738,-0.818496147159926,-0.49536382067675,-1.22512019684529,-0.612438376198781,-0.211169349115614,-0.89944802053675,-0.220470755203553,0.624097411122282,-0.530323004692305,-0.75731056433784,-0.890481661815686,-0.82047586767799
MST1,-1.07789014852325,0.95203730637243,-0.402021436796968,-0.142036148590577,-0.997605213281262,-1.26249614715993,-2.52836382067675,-1.85312019684529,-2.07543837619878,-0.868169349115614,-2.77744802053675,-1.89247075520355,-2.61790258887772,-1.67732300469231,-1.37131056433784,-0.622481661815686,-1.54947586767799
DECR2,0.265109851476747,0.328037306372431,-0.229021436796968,-0.224036148590578,-0.713605213281262,-1.37349614715993,-1.15236382067675,-1.30112019684529,-0.769438376198781,-0.886169349115614,-2.06644802053675,-2.23047075520355,-0.975902588877718,-0.653323004692305,-0.41331056433784,-0.276481661815686,-0.19847586767799
AA131320,4.38010985147675,1.95003730637243,3.53997856320303,2.77996385140942,1.97939478671874,1.88250385284007,3.10063617932325,1.36287980315471,0.99156162380122,1.46483065088439,1.72155197946325,1.23452924479645,1.99209741112228,2.69667699530769,3.43568943566216,3.44351833818431,2.68652413232201
LOC57228,0.706109851476747,1.25603730637243,0.922978563203032,0.901963851409423,0.0573947867187378,0.0565038528400738,0.36063617932325,0.85187980315471,0.899561623801219,0.382830650884386,0.250551979463249,-0.674470755203553,-0.516902588877718,0.249676995307695,1.98968943566216,1.09651833818431,0.25452413232201
MST150,-0.139890148523253,-0.65896269362757,-0.715021436796968,-0.705036148590578,2.52439478671874,0.604503852840074,-1.14136382067675,-0.87612019684529,1.09956162380122,1.20283065088439,0.565551979463249,0.633529244796447,2.63909741112228,1.60167699530769,0.15168943566216,-0.888481661815686,-0.28147586767799
PEG3,0.114109851476747,-0.316962693627569,0.00197856320303158,0.238963851409423,-0.990605213281262,-1.28749614715993,-0.20236382067675,-0.624120196845291,-0.78243837619878,-0.269169349115614,-1.97744802053675,-1.12447075520355,-1.27690258887772,0.263676995307695,0.93668943566216,0.796518338184314,1.23152413232201
TMEM49,-3.64789014852325,-2.19696269362757,-1.85702143679697,-2.68503614859058,-0.108605213281262,-0.795496147159926,-0.55536382067675,-1.56112019684529,0.173561623801219,-0.0211693491156139,0.418551979463249,-0.600470755203553,0.616097411122282,-1.3963230046923,-3.48031056433784,-1.59748166181569,-1.49947586767799
FABP3,0.250109851476747,0.83603730637243,-0.00602143679696843,0.812963851409423,-0.0316052132812622,-0.354496147159926,0.10063617932325,-0.301120196845291,-0.446438376198781,1.03283065088439,0.384551979463249,-0.559470755203553,0.102097411122282,-0.207323004692305,1.84468943566216,0.755518338184314,0.0405241323220098
SLC16A3,-3.46589014852325,-3.33696269362757,-3.84702143679697,-2.67003614859058,-2.16560521328126,-1.26549614715993,-2.75636382067675,-2.36412019684529,-0.919438376198781,-2.40816934911561,-0.313448020536751,-2.49547075520355,-2.36690258887772,-1.94332300469231,-3.26931056433784,-2.89148166181569,-2.14147586767799
SERPINH1,-1.54089014852325,-1.37996269362757,-1.68802143679697,-2.84803614859058,-0.733605213281262,-0.978496147159926,-1.89736382067675,-0.82912019684529,-0.882438376198781,-1.21416934911561,-1.95544802053675,-1.54747075520355,-1.97990258887772,-2.50632300469231,-3.15131056433784,-2.82648166181569,-1.48847586767799
ADM,-3.81289014852325,-2.06396269362757,-0.362021436796968,-1.94603614859058,1.24539478671874,0.453503852840074,-2.79636382067675,-3.25612019684529,0.828561623801219,0.498830650884386,1.09155197946325,-1.43447075520355,-1.21590258887772,-0.752323004692305,-2.40231056433784,-3.69748166181569,-1.39847586767799
NMNAT2,0.678109851476747,1.12803730637243,2.09897856320303,0.902963851409422,-0.576605213281262,-0.198496147159926,1.57563617932325,0.548879803154709,-0.235438376198781,0.991830650884386,-0.560448020536751,-0.0564707552035526,-0.321902588877718,1.12667699530769,1.86068943566216,2.45151833818431,1.53452413232201
GABBR1,4.41210985147675,3.35303730637243,2.68697856320303,3.46296385140942,2.30839478671874,0.454503852840074,2.35263617932325,2.56987980315471,1.44756162380122,1.83983065088439,-0.356448020536751,0.548529244796447,2.57609741112228,2.36267699530769,3.92668943566216,1.09551833818431,2.21052413232201
VAMP2,2.37110985147675,2.85303730637243,2.03797856320303,2.59396385140942,0.905394786718738,1.54950385284007,2.13863617932325,2.30987980315471,0.497561623801219,2.58083065088439,1.56155197946325,0.912529244796447,1.41609741112228,1.5796769953077,3.59268943566216,2.68951833818431,2.29352413232201
CSPG2,2.82135985147675,1.91853730637243,2.94047856320303,2.11021385140942,0.630644786718738,1.16325385284007,2.32963617932325,0.125629803154709,1.99581162380122,0.741330650884386,2.01805197946325,1.28627924479645,2.12734741112228,2.26417699530769,2.57268943566216,2.80226833818431,1.13377413232201
WASF1,1.77410985147675,2.24603730637243,1.32997856320303,0.490963851409423,0.565394786718738,0.195503852840074,1.67563617932325,1.33687980315471,-1.00943837619878,1.57883065088439,0.274551979463249,-0.984470755203553,0.223097411122282,0.694676995307695,2.54568943566216,1.59251833818431,1.08652413232201
CBX6,1.23410985147675,0.95003730637243,0.595978563203032,1.50596385140942,-0.164605213281262,0.530503852840074,1.06263617932325,1.16187980315471,0.322561623801219,0.254830650884386,-0.0234480205367508,0.545529244796447,-0.114902588877718,1.0756769953077,1.96668943566216,1.11251833818431,1.32852413232201
RAB27B,-3.18139014852325,0.18303730637243,0.468978563203032,-2.51703614859058,-3.88410521328126,-2.21299614715993,-0.22986382067675,-1.48362019684529,-1.88143837619878,-1.01966934911561,-2.68744802053675,-1.54047075520355,-1.82690258887772,-2.78732300469231,0.56668943566216,0.623518338184314,-1.31897586767799
COL3A1,0.0756098514767473,3.54303730637243,4.95997856320303,0.681963851409423,2.52139478671874,2.58700385284007,1.56963617932325,2.55387980315471,4.65306162380122,3.26033065088439,3.62055197946325,5.07002924479645,1.95509741112228,0.0881769953076948,-0.44931056433784,-0.730981661815686,2.36052413232201
KIAA1644,-0.729890148523253,1.08603730637243,-0.204021436796968,-0.236036148590577,-1.59860521328126,-1.06449614715993,-0.78636382067675,-0.161120196845291,-2.02943837619878,-0.637169349115614,-2.08344802053675,-0.924470755203553,-1.34890258887772,-1.77432300469231,1.09768943566216,-0.179481661815686,0.57252413232201
NLGN1,1.30710985147675,1.82603730637243,2.34297856320303,1.03896385140942,1.04839478671874,-0.0834961471599262,0.97663617932325,0.359879803154709,0.873561623801219,0.714830650884386,-0.81244802053675,-0.183470755203553,-0.00690258887771758,1.10867699530769,1.52168943566216,2.00351833818431,1.46652413232201
C16orf5,1.99310985147675,1.67703730637243,1.39397856320303,2.08896385140942,0.506394786718738,-0.105496147159926,0.56263617932325,-0.502120196845291,-0.510438376198781,0.297830650884386,-0.578448020536751,-0.178470755203553,0.587097411122282,0.106676995307695,1.93068943566216,1.47551833818431,1.17652413232201
LOC400451,-1.67689014852325,-0.61996269362757,-0.897021436796968,-1.07303614859058,-1.08660521328126,-0.680496147159926,-0.45236382067675,-0.97212019684529,-1.86543837619878,-1.01916934911561,-0.564448020536751,-1.17547075520355,-0.908902588877718,-1.16332300469231,-0.39431056433784,0.626518338184314,-1.02847586767799
AEBP1,2.91910985147675,-0.148962693627569,-0.338521436796968,2.56746385140942,0.689894786718738,1.71300385284007,-0.33036382067675,1.39987980315471,2.37906162380122,0.799830650884386,0.491551979463249,0.811529244796448,1.46409741112228,2.48467699530769,0.47768943566216,-0.830481661815686,1.17352413232201
COL1A2,-3.04189014852325,-0.472962693627569,0.909978563203032,-2.01803614859058,-1.25360521328126,-0.0354961471599262,-2.11736382067675,-1.03012019684529,-0.00343837619878093,-1.10016934911561,0.311551979463249,1.09152924479645,-0.424902588877718,-2.88332300469231,-2.77031056433784,-3.81848166181569,-0.90147586767799
