,IMAGE:246541,IMAGE:123561,IMAGE:714472,IMAGE:295137,IMAGE:770884,IMAGE:258688,IMAGE:108815,IMAGE:531957,IMAGE:772890,IMAGE:280527,IMAGE:756211,IMAGE:843070,IMAGE:268152,IMAGE:110440,IMAGE:843314,IMAGE:121454,IMAGE:810741,IMAGE:325583,IMAGE:811088,IMAGE:236338,IMAGE:48799,IMAGE:145132,IMAGE:739183,IMAGE:823886,IMAGE:629542,IMAGE:505202,IMAGE:160126,IMAGE:269878,IMAGE:208027,IMAGE:133273,IMAGE:377252,IMAGE:122822,IMAGE:897563,IMAGE:85582,IMAGE:46278,IMAGE:469281,IMAGE:505579,IMAGE:488575,IMAGE:175123,IMAGE:759163,IMAGE:770337,IMAGE:39798,IMAGE:826204,IMAGE:418394,IMAGE:321455,IMAGE:488642,IMAGE:813184,IMAGE:210873,IMAGE:142551,IMAGE:838389,IMAGE:898312,IMAGE:347348,IMAGE:156386,IMAGE:752732,IMAGE:809527,IMAGE:231675,IMAGE:267293,IMAGE:343736,IMAGE:897751,IMAGE:743291,IMAGE:199663,IMAGE:768497,IMAGE:460398,IMAGE:433481,IMAGE:745433,IMAGE:811604,IMAGE:809916,IMAGE:230385,IMAGE:68400,IMAGE:795330,IMAGE:366971,IMAGE:123790,IMAGE:338519,IMAGE:586796,IMAGE:126320,IMAGE:45327,IMAGE:788574,IMAGE:712840,IMAGE:198917,IMAGE:108377,IMAGE:771084,IMAGE:281145,IMAGE:511923,IMAGE:856902,IMAGE:882511,IMAGE:841495,IMAGE:214583,IMAGE:814119,IMAGE:382693,IMAGE:469762,IMAGE:323260,IMAGE:342349,IMAGE:109708,IMAGE:290759,IMAGE:132012,IMAGE:109179,IMAGE:343990,IMAGE:123730,IMAGE:1031076,IMAGE:134172,IMAGE:487373,IMAGE:154790,IMAGE:136744,IMAGE:31842,IMAGE:898083,IMAGE:755402,IMAGE:418193,IMAGE:796258,IMAGE:897529,IMAGE:810133,IMAGE:269172,IMAGE:666377,IMAGE:80399,IMAGE:436554,IMAGE:66714,IMAGE:773319,IMAGE:380057,IMAGE:243882,IMAGE:195370,IMAGE:342522,IMAGE:768453,IMAGE:428796,IMAGE:78353,IMAGE:155717,IMAGE:130201,IMAGE:162775,IMAGE:212188,IMAGE:753184,IMAGE:321488,IMAGE:564625,IMAGE:812167,IMAGE:811096,IMAGE:366834,IMAGE:626358,IMAGE:796694,IMAGE:842846,IMAGE:811000,IMAGE:839746,IMAGE:784040,IMAGE:53341,IMAGE:490718,IMAGE:130884
NORWAY.16,0.0936585365853659,-0.258780487804878,-0.239390243902439,0.148536585365854,0.160731707317073,0.179268292682927,0.302737127371274,0.194536585365854,0.473317073170732,-0.216585365853659,-0.223414634146341,-0.191243902439024,0.148780487804878,0.220914634146341,-0.0839024390243903,0.355365853658537,0.253658536585366,0.075609756097561,-0.0034146341463414,0.27,-0.153756097560976,0.0921951219512195,0.123387533875339,0.0114634146341464,-0.317146341463415,0.15280487804878,0.207317073170732,0.0865853658536585,0.0697560975609756,-0.0280487804878049,0.0509756097560976,0.0253658536585366,-0.0431707317073171,-0.12,0.146829268292683,0.102707317073171,0.183170731707317,0.0407317073170732,0.0085365853658536,0.293853658536585,0.0734146341463415,0.114146341463415,0.190487804878049,0.304146341463415,0.302292682926829,0.142462737127371,-0.0329268292682927,-0.434585365853659,-0.0071951219512195,0.231707317073171,-0.294874661246612,0.114146341463415,-0.251463414634146,0.051219512195122,0.221780487804878,0.236195121951219,0.044390243902439,0.520159891598916,0.0836585365853659,0.0675121951219512,-0.0829268292682927,-0.316341463414634,-0.246829268292683,-0.107073170731707,-0.158292682926829,-0.344780487804878,-0.111219512195122,-0.185121951219512,-0.205609756097561,-0.0441463414634146,-0.0870731707317073,0.0422195121951219,-0.0358536585365854,-0.371463414634146,0.137636856368564,0.124634146341463,0.369512195121951,0.0763414634146341,0.0442926829268293,0.0765853658536585,-0.0076693766937669,0.402,0.313213414634146,0.106585365853659,0.0547073170731707,0.178170731707317,0.0981571815718157,0.421951219512195,0.306853658536585,0.180487804878049,0.170560975609756,0.27219512195122,-0.165609756097561,0.0114878048780488,-0.229268292682927,0.0994146341463415,-0.101436314363144,-0.0078048780487804,0.0047967479674796,-0.369317073170732,0.0091951219512195,-0.0708048780487805,-0.120731707317073,0.129281842818428,0.0397560975609756,-0.0495121951219512,0.125121951219512,-0.200731707317073,-0.0405121951219512,0.10009756097561,-0.21609756097561,0.143170731707317,-0.0891463414634146,-0.0317073170731707,0.0115121951219512,-0.0066341463414634,-0.154634146341463,-0.217073170731707,0.0920731707317073,0.0331680216802168,-0.141951219512195,-0.154878048780488,0.184878048780488,-0.154878048780488,0.150731707317073,-0.575365853658537,-0.254878048780488,-0.330785907859079,-0.0068292682926829,0.004390243902439,-0.0221951219512195,0.161951219512195,-0.106314363143631,-0.0753658536585366,0.0621409214092141,0.111951219512195,-0.196585365853659,0.0370731707317073,-0.0478048780487805,-0.0482926829268293,-0.159756097560976,-0.269756097560976
NORWAY.17,-0.166341463414634,-0.178780487804878,-0.169390243902439,-0.0914634146341463,-0.149268292682927,-0.160731707317073,0.0527371273712737,-0.185463414634146,-0.0466829268292683,-0.196585365853659,-0.153414634146341,-0.231243902439024,-0.321219512195122,-0.259085365853659,-0.19390243902439,-0.374634146341463,0.153658536585366,-0.424390243902439,-0.0034146341463414,-0.0099999999999999,-0.0737560975609756,-0.13780487804878,-0.0266124661246612,-0.0085365853658536,-0.247146341463415,0.0028048780487804,-0.112682926829268,-0.243414634146341,-0.290243902439024,0.0719512195121951,-0.239024390243902,-0.134634146341463,-0.0131707317073171,-0.15,-0.0731707317073171,-0.0372926829268293,-0.276829268292683,-0.109268292682927,-0.0014634146341463,-0.0661463414634146,-0.506585365853659,-0.145853658536585,-0.0395121951219512,-0.0758536585365854,-0.347707317073171,-0.247537262872629,0.257073170731707,0.0054146341463414,-0.27719512195122,-0.0982926829268293,-0.374874661246613,-0.635853658536585,-0.281463414634146,-0.158780487804878,-0.288219512195122,-0.16380487804878,-0.125609756097561,-0.079840108401084,-0.0763414634146341,0.0275121951219512,-0.622926829268293,-0.136341463414634,0.313170731707317,-0.227073170731707,-0.108292682926829,-0.014780487804878,0.048780487804878,-0.0451219512195122,-0.265609756097561,-0.264146341463415,-0.0670731707317073,-0.107780487804878,-0.265853658536585,-0.161463414634146,0.167636856368564,0.0146341463414634,0.0695121951219512,0.0163414634146341,-0.0557073170731707,0.0065853658536585,0.0167750677506775,0.172,-0.0667865853658536,-0.233414634146341,0.0947073170731707,0.118170731707317,0.0581571815718157,0.161951219512195,0.0368536585365854,0.0504878048780488,0.260560975609756,0.0621951219512195,0.104390243902439,-0.248512195121951,0.0007317073170731,0.139414634146341,0.0185636856368564,-0.11780487804878,-0.11520325203252,-0.209317073170732,-0.13080487804878,-0.0908048780487805,-0.510731707317073,0.139281842818428,-0.150243902439024,-0.149512195121951,0.0451219512195122,0.0192682926829268,-0.260512195121951,9.75609756097562e-05,0.0339024390243902,0.303170731707317,-0.0191463414634146,-0.0817073170731707,-0.108487804878049,-0.216634146341463,-0.154634146341463,-0.177073170731707,-0.0279268292682927,-0.0768319783197832,-0.0519512195121951,-0.0948780487804878,-0.225121951219512,-0.184878048780488,-0.319268292682927,-0.115365853658537,-0.0448780487804878,-0.240785907859079,-0.296829268292683,-0.475609756097561,-0.12219512195122,-0.408048780487805,-0.126314363143631,-0.565365853658537,-0.507859078590786,-0.458048780487805,-0.536585365853659,-0.402926829268293,-0.857804878048781,-0.158292682926829,-0.229756097560976,-0.139756097560976
NORWAY.18,-0.0063414634146341,-0.0687804878048781,-0.029390243902439,0.168536585365854,0.240731707317073,0.169268292682927,0.142737127371274,0.214536585365854,0.203317073170732,0.0634146341463415,0.156585365853659,0.228756097560976,0.338780487804878,0.200914634146341,0.0860975609756097,0.175365853658537,0.193658536585366,-0.084390243902439,0.206585365853659,-0.39,-0.0637560975609756,0.332195121951219,0.0933875338753388,0.0914634146341463,-0.0471463414634146,-0.15719512195122,0.377317073170732,0.216585365853659,0.189756097560976,0.221951219512195,0.0209756097560976,-0.0246341463414634,0.156829268292683,0.08,0.0268292682926829,0.252707317073171,0.133170731707317,0.210731707317073,-0.0614634146341463,0.0438536585365854,0.0434146341463415,0.0641463414634146,0.260487804878049,0.194146341463415,0.102292682926829,-0.0275372628726287,0.0870731707317073,-0.124585365853659,0.0328048780487805,0.0717073170731707,0.0751253387533876,-0.0758536585365854,-0.191463414634146,-0.138780487804878,0.271780487804878,0.12619512195122,-0.085609756097561,0.370159891598916,-0.0763414634146341,-0.182487804878049,0.127073170731707,-0.216341463414634,-0.386829268292683,0.0529268292682927,-0.128292682926829,0.0052195121951219,-0.251219512195122,-0.0251219512195122,-0.515609756097561,-0.184146341463415,-0.0970731707317073,-0.0477804878048781,-0.425853658536585,-0.0014634146341463,0.187636856368564,-0.0253658536585366,0.309512195121951,0.0563414634146341,0.124292682926829,0.0765853658536585,-0.087669376693767,0.202,-0.306786585365854,-0.0834146341463415,0.0347073170731707,0.178170731707317,0.0281571815718157,0.281951219512195,0.386853658536585,0.420487804878049,0.260560975609756,0.0721951219512195,-0.035609756097561,-0.168512195121951,-0.0992682926829268,0.219414634146341,0.0485636856368564,0.17219512195122,-0.11520325203252,-0.279317073170732,-0.10080487804878,0.0991951219512195,-0.0507317073170732,0.0192818428184282,-0.0502439024390244,-0.0695121951219512,-0.204878048780488,0.0292682926829268,-0.250512195121951,-0.0899024390243903,-0.0160975609756098,-0.0168292682926829,-0.0591463414634146,-0.0417073170731707,0.171512195121951,0.103365853658537,-0.0546341463414634,-0.137073170731707,-0.287926829268293,0.0531680216802168,-0.201951219512195,-0.184878048780488,0.164878048780488,-0.244878048780488,-0.0392682926829268,-0.285365853658537,-0.464878048780488,-0.140785907859079,-0.0268292682926829,-0.205609756097561,-0.0821951219512195,-0.0980487804878049,0.0136856368563686,-0.105365853658537,-0.0278590785907859,-0.0780487804878049,-0.256585365853659,-0.132926829268293,-0.21780487804878,-0.108292682926829,-0.0197560975609756,0.0302439024390244
NORWAY.19,0.0636585365853659,0.031219512195122,0.0006097560975609,0.278536585365854,0.160731707317073,-0.0307317073170732,0.0927371273712737,-0.225463414634146,0.0933170731707317,-0.406585365853659,0.136585365853659,-0.171243902439024,-0.101219512195122,0.0509146341463415,-0.28390243902439,0.235365853658537,-0.0163414634146341,-0.084390243902439,-0.0034146341463414,-0.23,-0.203756097560976,-0.187804878048781,0.0433875338753388,-0.238536585365854,-0.277146341463415,-0.23719512195122,0.127317073170732,-0.0934146341463415,-0.220243902439024,-0.158048780487805,0.0309756097560976,-0.164634146341463,0.116829268292683,-0.3,0.0768292682926829,0.462707317073171,-0.166829268292683,-0.129268292682927,0.388536585365854,0.343853658536585,-0.126585365853659,0.0641463414634146,0.140487804878049,-0.395853658536585,-0.257707317073171,-0.187537262872629,0.177073170731707,0.105414634146341,-0.297195121951219,-0.318292682926829,-0.124874661246612,-0.345853658536585,-0.501463414634146,0.0912195121951219,-0.038219512195122,0.15619512195122,0.144390243902439,-0.0553956639566396,0.253658536585366,-0.302487804878049,-0.482926829268293,-0.0763414634146341,-0.416829268292683,-0.187073170731707,-0.418292682926829,-0.244780487804878,-0.321219512195122,-0.255121951219512,-0.635609756097561,-0.314146341463415,-0.297073170731707,-0.287780487804878,-0.185853658536585,-0.0214634146341463,-0.172363143631436,-0.285365853658537,0.0695121951219512,-0.183658536585366,-0.225707317073171,-0.203414634146341,-0.217669376693767,-0.128,-0.226786585365854,-0.183414634146341,0.134707317073171,-0.211829268292683,-0.231842818428184,0.101951219512195,0.296853658536585,-0.139512195121951,-0.0724390243902439,0.0021951219512195,0.104390243902439,-0.0585121951219512,-0.169268292682927,-0.190585365853659,-0.0114363143631436,0.142195121951219,-0.001869918699187,-0.409317073170732,-0.0778048780487805,0.429195121951219,0.159268292682927,0.359281842818428,0.249756097560976,0.250487804878049,0.355121951219512,0.289268292682927,0.189487804878049,0.41009756097561,0.11390243902439,0.293170731707317,0.350853658536585,0.408292682926829,0.0515121951219512,0.0733658536585366,0.0753658536585366,0.362926829268293,0.232073170731707,0.353168021680217,0.608048780487805,0.265121951219512,0.204878048780488,0.485121951219512,0.480731707317073,-0.235365853658537,0.315121951219512,0.229214092140921,0.263170731707317,0.064390243902439,0.0578048780487805,0.131951219512195,0.283685636856369,0.154634146341463,0.282140921409214,0.111951219512195,0.233414634146341,0.107073170731707,0.32219512195122,0.221707317073171,0.460243902439024,0.250243902439024
NORWAY.26,0.163658536585366,-0.178780487804878,0.230609756097561,-0.151463414634146,0.0107317073170732,0.149268292682927,-0.0172628726287263,0.314536585365854,0.163317073170732,0.0634146341463415,0.0765853658536585,0.0497560975609756,0.208780487804878,0.320914634146341,0.25609756097561,0.215365853658537,0.163658536585366,-0.134390243902439,-0.0634146341463415,0.15,-0.123756097560976,0.16219512195122,0.0033875338753387,0.0914634146341463,0.202853658536585,0.0628048780487805,0.237317073170732,0.156585365853659,-0.0102439024390244,-0.0180487804878049,0.220975609756098,-0.0546341463414634,0.366829268292683,0.2,0.0368292682926829,0.402707317073171,0.0331707317073171,0.0407317073170732,0.108536585365854,0.323853658536585,0.0634146341463415,0.0741463414634146,0.210487804878049,-0.0858536585365854,-0.257707317073171,0.0624627371273713,0.257073170731707,0.235414634146341,0.0228048780487805,-0.128292682926829,-0.204874661246612,-0.0358536585365854,0.108536585365854,-0.028780487804878,-0.0212195121951219,0.31619512195122,-0.175609756097561,-0.029840108401084,0.0936585365853659,1.04751219512195,0.177073170731707,0.403658536585366,-0.166829268292683,0.822926829268293,0.331707317073171,-0.004780487804878,1.20878048780488,0.864878048780488,1.06439024390244,1.22585365853659,0.0629268292682927,-0.257780487804878,-0.295853658536585,-0.0014634146341463,-0.202363143631436,-0.0353658536585366,-0.0804878048780488,-0.103658536585366,0.324292682926829,-0.143414634146341,0.362330623306233,-0.088,0.473213414634146,-0.283414634146341,-0.0852926829268293,0.0481707317073171,0.158157181571816,-0.118048780487805,0.116853658536585,0.270487804878049,-0.369439024390244,0.11219512195122,0.534390243902439,0.201487804878049,0.120731707317073,0.139414634146341,-0.301436314363144,-0.0978048780487805,-0.32520325203252,0.0406829268292683,-0.16080487804878,-0.280804878048781,-0.230731707317073,-0.160718157181572,-0.470243902439024,-0.189512195121951,-0.0648780487804878,-0.150731707317073,-0.235512195121951,-0.15990243902439,0.17390243902439,0.273170731707317,0.0158536585365854,-0.131707317073171,0.221512195121951,-0.136634146341463,-0.184634146341463,-0.137073170731707,-0.257926829268293,-0.0168319783197832,0.108048780487805,-0.0448780487804878,0.394878048780488,-0.214878048780488,0.0807317073170732,0.224634146341463,-0.124878048780488,0.229214092140921,-0.0268292682926829,0.144390243902439,0.187804878048781,0.331951219512195,-0.0463143631436314,0.174634146341463,0.202140921409214,0.0919512195121951,-0.186585365853659,0.137073170731707,0.12219512195122,0.0817073170731707,0.400243902439024,0.150243902439024
NORWAY.27,0.213658536585366,0.101219512195122,0.310609756097561,0.0085365853658536,0.460731707317073,0.459268292682927,0.102737127371274,0.254536585365854,0.317317073170732,-0.146585365853659,0.466585365853659,0.168756097560976,0.228780487804878,0.260914634146341,0.30609756097561,0.415365853658537,0.223658536585366,0.475609756097561,0.526585365853659,0.58,0.396243902439024,0.27219512195122,0.243387533875339,0.271463414634146,0.492853658536585,-0.0171951219512195,-0.0326829268292683,0.0665853658536585,0.379756097560976,0.271951219512195,0.460975609756098,0.215365853658537,0.206829268292683,0.27,0.0768292682926829,0.132707317073171,0.163170731707317,-0.0492682926829268,0.118536585365854,0.423853658536585,0.143414634146341,0.284146341463415,0.500487804878049,0.344146341463415,0.115626016260163,0.182462737127371,-0.942926829268293,0.705414634146341,0.0728048780487805,0.281707317073171,0.135125338753388,0.124146341463415,-1.89146341463415,0.271219512195122,-0.138219512195122,0.0261951219512195,-0.115609756097561,0.330159891598916,0.233658536585366,0.197512195121951,-0.722926829268293,-0.0463414634146341,-0.026829268292683,0.322926829268293,0.0317073170731707,0.125219512195122,-0.081219512195122,-0.125121951219512,-1.03560975609756,-0.364146341463415,0.162926829268293,-0.0577804878048781,0.134146341463415,0.0685365853658537,-0.112363143631436,0.104634146341463,0.309512195121951,0.376341463414634,0.384292682926829,0.106585365853659,-0.0176693766937669,0.352,-0.326786585365854,-0.0534146341463415,-0.375292682926829,-0.0418292682926829,0.168157181571816,0.331951219512195,0.306853658536585,-1.38951219512195,0.140560975609756,0.53219512195122,0.404390243902439,0.260487804878049,0.230731707317073,0.109414634146341,0.0485636856368564,-0.537804878048781,0.15479674796748,-0.239317073170732,-0.22080487804878,-0.290804878048781,-0.230731707317073,-0.0407181571815718,-0.110243902439024,-0.249512195121951,-0.164878048780488,-0.620731707317073,-0.0216233062330623,-0.15390243902439,0.10390243902439,0.0231707317073171,-0.329146341463415,-0.311707317073171,-0.958487804878049,-0.466634146341463,-0.314634146341463,-0.487073170731707,0.282073170731707,0.563168021680217,-0.381951219512195,-0.214878048780488,0.0148780487804878,0.0651219512195122,0.310731707317073,0.534634146341463,0.0151219512195122,-0.0207859078590786,-0.136829268292683,0.224390243902439,0.11780487804878,-0.0180487804878049,0.423685636856369,-0.0753658536585366,-0.157859078590786,-0.0080487804878048,-0.0065853658536585,-0.232926829268293,-0.18780487804878,0.0317073170731707,0.100243902439024,0.370243902439024
NORWAY.39,-0.0863414634146342,0.041219512195122,-0.129390243902439,-0.151463414634146,0.100731707317073,-0.110731707317073,0.152737127371274,-0.0554634146341463,-0.316682926829268,-0.116585365853659,0.276585365853659,-0.121243902439024,-0.401219512195122,-0.0590853658536585,-0.0739024390243903,-0.0446341463414634,-0.256341463414634,-0.174390243902439,-0.0034146341463414,-0.48,-0.0737560975609756,0.142195121951219,0.0033875338753387,0.0114634146341464,-0.297146341463415,-0.307195121951219,-0.462682926829268,-0.273414634146341,-0.0402439024390244,0.0819512195121951,0.130975609756098,0.165365853658537,-0.203170731707317,-0.15,-0.213170731707317,-0.187292682926829,-0.306829268292683,-0.159268292682927,-0.321463414634146,0.163853658536585,-0.596585365853659,0.0141463414634146,0.100487804878049,-0.395853658536585,-0.231040650406504,-0.187537262872629,-0.0329268292682927,-0.284585365853659,-0.10719512195122,0.0017073170731707,-0.844874661246612,-0.255853658536585,-0.101463414634146,-0.238780487804878,-0.178219512195122,-0.61380487804878,-0.085609756097561,-0.489840108401084,-0.616341463414634,-0.262487804878049,-0.0929268292682927,0.383658536585366,-0.176829268292683,-0.187073170731707,0.0017073170731707,0.075219512195122,-0.361219512195122,-0.365121951219512,-1.18560975609756,-0.454146341463415,-0.297073170731707,-0.607780487804878,-0.485853658536585,-0.341463414634146,-0.332363143631436,-0.165365853658537,-0.0704878048780488,-0.203658536585366,-0.485707317073171,-0.173414634146341,0.0823306233062331,-0.078,-0.686786585365854,-0.323414634146341,-0.138292682926829,-0.521829268292683,0.0981571815718157,-0.268048780487805,-0.263146341463415,-0.709512195121951,-0.419439024390244,-0.0878048780487805,-0.095609756097561,-0.218512195121951,-0.419268292682927,-0.0105853658536585,-0.391436314363144,-0.0478048780487805,-0.14520325203252,0.0406829268292683,-0.270804878048781,-0.340804878048781,-0.630731707317073,-0.460718157181572,-0.430243902439024,-0.439512195121951,-0.774878048780488,-0.550731707317073,-0.513512195121951,-0.42990243902439,-0.68609756097561,0.0331707317073171,-0.639146341463415,-0.181707317073171,-0.858487804878049,-0.686634146341463,-0.254634146341463,-0.527073170731707,-0.117926829268293,-0.156831978319783,-0.621951219512195,-0.434878048780488,-0.185121951219512,-0.394878048780488,-0.329268292682927,-0.205365853658537,-0.874878048780488,0.0092140921409214,-0.136829268292683,-0.495609756097561,-0.19219512195122,-0.258048780487805,0.0536856368563686,-0.395365853658537,-0.647859078590786,-0.408048780487805,-0.336585365853659,-0.882926829268293,-0.767804878048781,0.0117073170731707,0.0202439024390244,-0.0997560975609756
NORWAY.41,-0.0263414634146341,-0.138780487804878,0.010609756097561,-0.0214634146341463,0.0407317073170732,0.339268292682927,0.0627371273712737,0.0545365853658537,0.203317073170732,-0.126585365853659,-0.103414634146341,-0.131243902439024,0.208780487804878,0.300914634146341,0.0460975609756097,0.255365853658537,-0.0163414634146341,0.145609756097561,-0.0034146341463414,0.21,0.146243902439024,0.0821951219512195,0.0733875338753388,0.271463414634146,0.0028536585365853,-0.0871951219512195,0.367317073170732,0.186585365853659,0.199756097560976,-0.398048780487805,-0.0190243902439025,0.0453658536585366,-0.153170731707317,-0.13,0.266829268292683,0.292707317073171,-0.126829268292683,0.0007317073170731,-0.201463414634146,0.353853658536585,-0.0265853658536585,0.254146341463415,-0.0095121951219512,-0.0458536585365854,-0.0417073170731707,-0.137537262872629,-0.522926829268293,-0.224585365853659,-0.10719512195122,-0.0582926829268293,-0.174874661246612,-0.245853658536585,-0.281463414634146,0.151219512195122,0.311780487804878,0.346195121951219,0.114390243902439,0.130159891598916,0.223658536585366,-0.212487804878049,-0.162926829268293,-0.366341463414634,-0.326829268292683,-0.0870731707317073,-0.0282926829268293,-0.184780487804878,-0.301219512195122,-0.405121951219512,-0.685609756097561,-0.294146341463415,-0.167073170731707,0.0822195121951219,-0.355853658536585,-0.461463414634146,0.0876368563685637,-0.0353658536585366,0.0395121951219512,-0.213658536585366,0.124292682926829,-0.253414634146341,-0.0976693766937669,-0.088,-0.476786585365854,-0.0334146341463415,0.0047073170731707,0.248170731707317,0.258157181571816,0.0519512195121951,0.0468536585365854,0.500487804878049,0.110560975609756,0.18219512195122,-0.035609756097561,0.251487804878049,-0.129268292682927,0.0994146341463415,0.228563685636856,-0.14780487804878,0.10479674796748,-0.129317073170732,-0.0908048780487805,0.439195121951219,0.209268292682927,0.479281842818428,-0.0002439024390243,0.210487804878049,0.355121951219512,0.0992682926829268,0.179487804878049,0.31009756097561,-0.18609756097561,-0.0868292682926829,0.100853658536585,0.0382926829268293,0.501512195121951,-0.0066341463414634,0.0353658536585366,0.0529268292682927,0.222073170731707,0.113168021680217,0.228048780487805,0.0051219512195122,0.144878048780488,-0.0648780487804878,0.0107317073170732,-0.205365853658537,-0.0948780487804878,0.0014363143631436,0.233170731707317,0.204390243902439,0.11780487804878,-0.0280487804878049,-0.196314363143631,-0.235365853658537,0.282140921409214,0.121951219512195,0.0034146341463414,-0.112926829268293,0.46219512195122,-0.0582926829268293,0.0202439024390244,0.0002439024390243
NORWAY.47,0.103658536585366,-0.128780487804878,0.040609756097561,0.0085365853658536,-0.0092682926829268,-0.0307317073170732,-0.0672628726287263,-0.155463414634146,0.163317073170732,-0.0665853658536586,0.116585365853659,-0.191243902439024,0.018780487804878,-0.0390853658536585,-0.0839024390243903,0.135365853658537,0.313658536585366,-0.104390243902439,-0.0134146341463415,0.05,-0.0337560975609756,-0.0178048780487805,0.0533875338753388,0.101463414634146,-0.0341463414634146,0.0928048780487805,0.0773170731707317,-0.203414634146341,-0.0502439024390244,-0.0980487804878049,-0.0490243902439025,-0.0046341463414634,0.0768292682926829,-0.21,-0.0131707317073171,0.112707317073171,0.0331707317073171,-0.0492682926829268,-0.281463414634146,-0.0261463414634146,-0.0265853658536585,0.0141463414634146,-0.0595121951219512,0.894146341463415,0.712292682926829,0.852462737127371,0.257073170731707,0.535414634146341,0.87280487804878,0.451707317073171,0.635125338753388,0.794146341463415,0.498536585365854,0.311219512195122,-0.0182195121951219,-0.0338048780487805,0.044390243902439,-0.119840108401084,0.0636585365853659,0.437512195121951,-0.222926829268293,0.0436585365853659,-0.276829268292683,0.912926829268293,0.301707317073171,0.365219512195122,1.42878048780488,1.11487804878049,0.894390243902439,0.745853658536585,1.25292682926829,1.23221951219512,0.414146341463415,1.64853658536585,0.717636856368564,0.714634146341463,-0.0404878048780488,-0.183658536585366,-0.115707317073171,-0.0934146341463415,-0.0076693766937669,-0.128,0.0932134146341464,0.136585365853659,0.0347073170731707,0.0481707317073171,-0.0518428184281843,-0.0080487804878048,-0.0731463414634146,0.0104878048780488,0.180560975609756,0.0321951219512195,0.264390243902439,-0.508512195121951,-0.0092682926829268,-0.0505853658536585,-0.0114363143631436,-0.0878048780487805,-0.16520325203252,0.170682926829268,0.169195121951219,0.299195121951219,0.189268292682927,0.399281842818428,0.239756097560976,0.190487804878049,0.215121951219512,0.0392682926829268,0.0854878048780488,0.36009756097561,0.28390243902439,0.0631707317073171,0.190853658536585,0.278292682926829,0.221512195121951,0.0633658536585366,0.0353658536585366,0.162926829268293,-0.0079268292682926,0.0231680216802168,0.0780487804878049,0.0251219512195122,0.0748780487804878,-0.264878048780488,0.140731707317073,-0.125365853658537,0.345121951219512,0.189214092140921,0.263170731707317,0.384390243902439,0.11780487804878,0.191951219512195,0.0536856368563686,0.244634146341463,0.332140921409214,0.181951219512195,0.103414634146341,0.317073170731707,0.33219512195122,0.0617073170731707,0.260243902439024,0.110243902439024
NORWAY.48,0.0836585365853659,-0.188780487804878,0.070609756097561,-0.0314634146341463,-0.0092682926829268,0.0492682926829268,-0.0372628726287263,0.104536585365854,0.143317073170732,-0.0665853658536586,-0.593414634146342,-0.101243902439024,0.138780487804878,0.0209146341463415,0.0560975609756098,0.0653658536585366,0.273658536585366,0.215609756097561,-0.0634146341463415,0.09,0.266243902439024,0.11219512195122,0.163387533875339,-0.108536585365854,0.0528536585365854,0.0928048780487805,-0.0326829268292683,0.0565853658536585,-0.0802439024390244,-0.398048780487805,0.0909756097560976,-0.0446341463414634,0.106829268292683,0.1,0.0268292682926829,0.0327073170731707,-0.0968292682926829,0.0707317073170732,-0.921463414634146,0.243853658536585,-0.0665853658536586,0.0541463414634146,0.0104878048780488,-0.0858536585365854,-0.307707317073171,-0.0475372628726287,-0.862926829268293,-0.244585365853659,-0.0071951219512195,-0.298292682926829,-0.0648746612466125,-0.175853658536585,0.0085365853658536,-0.468780487804878,0.231780487804878,-0.0138048780487805,-0.015609756097561,-0.179840108401084,-0.156341463414634,-0.0424878048780488,0.0370731707317073,-0.0763414634146341,-0.876829268292683,-0.187073170731707,-0.0482926829268293,0.015219512195122,-0.291219512195122,-0.105121951219512,-1.10560975609756,-0.264146341463415,-0.187073170731707,-0.317780487804878,-0.225853658536585,-0.131463414634146,-0.0523631436314363,-0.0753658536585366,-1.90048780487805,-0.183658536585366,-0.315707317073171,0.136585365853659,0.0123306233062331,0.022,0.133213414634146,-0.133414634146341,0.114707317073171,0.248170731707317,-0.231842818428184,0.0619512195121951,0.136853658536585,-0.0895121951219512,-0.0094390243902438,0.0421951219512195,0.184390243902439,-0.248512195121951,-0.219268292682927,0.0494146341463415,0.0285636856368564,-0.18780487804878,-0.25520325203252,-0.0173170731707317,0.0591951219512195,-0.347804878048781,-0.290731707317073,-0.130718157181572,-0.200243902439024,-0.209512195121951,-0.214878048780488,-0.200731707317073,-0.150512195121951,0.0500975609756097,0.0639024390243902,-0.146829268292683,-0.0291463414634146,-0.131707317073171,-0.238487804878049,-0.116634146341463,-0.0246341463414634,0.0329268292682927,0.0620731707317073,-0.126831978319783,-0.0519512195121951,-0.0348780487804878,0.164878048780488,-0.204878048780488,-0.109268292682927,0.0146341463414634,0.125121951219512,0.789214092140921,0.0131707317073171,-0.055609756097561,-0.0121951219512195,-0.0980487804878049,-0.0363143631436314,-0.0453658536585366,0.0821409214092141,-0.218048780487805,-0.0365853658536585,0.107073170731707,-0.0278048780487805,0.0117073170731707,0.0202439024390244,0.220243902439024
